,rank,title,budget,IMDB_id,revenue,domesticRevenue,percentage,foreign,percentage2,bo_year
114,115,City by the Sea,40000000,tt0269095,29414087,22449000,76.3,6965087,23.7,2002
115,116,Christmas on the Nile,0,tt0337689,29320869,-,-,29320869,100,2002
116,117,Far from Heaven,13500000,tt0297884,29027914,15901849,54.8,13126065,45.2,2002
117,118,Family Honor,0,tt6447642,28903789,-,-,28903789,100,2002
118,119,Brown Sugar,8000000,tt0297037,28316451,27363891,96.6,952560,3.4,2002
119,120,The Spanish Apartment,0,tt0283900,28193749,1067438,3.8,27126311,96.2,2002
120,121,Pokemon 4Ever Celebi - Voice of the Forest,0,tt0287635,28023563,1727447,6.2,26296116,93.8,2002
121,122,The Quiet American,30000000,tt0258068,27674124,12988801,46.9,14685323,53.1,2002
122,123,The Crime of Padre Amaro,0,tt0313196,26996738,5717044,21.2,21279694,78.8,2002
123,124,All About the Benjamins,15000000,tt0278295,26306533,25916319,98.5,390214,1.5,2002
124,125,Rollerball,70000000,tt0246894,25852764,18990798,73.5,6861966,26.5,2002
125,126,Jonah A VeggieTales Movie,14000000,tt0298388,25615231,25581229,99.9,34002,0.1,2002
126,127,The Way Home,0,tt0312841,24952738,445367,1.8,24507371,98.2,2002
127,128,Punch-Drunk Love,0,tt0272338,24665649,17844216,72.3,6821433,27.7,2002
128,129,The Guru,0,tt0280720,24128852,3095506,12.8,21033346,87.2,2002
129,130,Dark Water,0,tt0382628,24010000,-,-,24010000,100,2002
130,131,25th Hour,5000000,tt0307901,23928503,13084595,54.7,10843908,45.3,2002
131,132,Sex Is Zero,0,tt0341555,23915279,-,-,23915279,100,2002
132,133,Eight Crazy Nights,0,tt0271263,23833131,23586598,99,246533,1,2002
133,134,Detective Conan The Phantom of Baker Street,0,tt0990372,23786606,-,-,23786606,100,2002
134,135,Antwone Fisher,12500000,tt0168786,23367586,21078145,90.2,2289441,9.8,2002
135,136,Ali G Indahouse,0,tt0284837,23280529,-,-,23280529,100,2002
136,137,Super Troopers,3000000,tt0247745,23182223,18492362,79.8,4689861,20.2,2002
137,138,The Legend of Al John and Jack,0,tt0345561,23039985,-,-,23039985,100,2002
138,139,Phone,0,tt0323630,21784403,-,-,21784403,100,2002
139,140,White Oleander,16000000,tt0283139,21672284,16357770,75.5,5314514,24.5,2002
140,141,Pokmon Heroes,0,tt0347791,20867919,746381,3.6,20121538,96.4,2002
141,142,Serving Sara,29000000,tt0261289,20146150,16930185,84,3215965,16,2002
142,143,Asterix  Obelix Mission Cleopatra 2002 Re-release,0,tt0250223,20015611,3115188,15.6,16900423,84.4,2002
143,144,Ballistic Ecks vs. Sever,70000000,tt0308208,19924033,14307963,71.8,5616070,28.2,2002
144,145,S1m0ne,0,tt0258153,19576023,9688676,49.5,9887347,50.5,2002
145,146,The Lion King 2002 IMAX Release,45000000,tt0110357,19486215,15686215,80.5,3800000,19.5,2002
146,147,Tuck Everlasting,0,tt0283084,19344615,19161999,99.1,182616,0.9,2002
147,148,Half Past Dead,0,tt0297162,19233280,15567860,80.9,3665420,19.1,2002
148,149,Martin Lawrence Live Runteldat,3000000,tt0327036,19184820,19184820,100,-,-,2002
149,150,Feardotcom,40000000,tt0295254,18902015,13258249,70.1,5643766,29.9,2002
150,151,Empire,4000000,tt0262396,18591272,17600423,94.7,990849,5.3,2002
151,152,The Country Bears,35000000,tt0276033,18012097,16990825,94.3,1021272,5.7,2002
152,153,Jail Breakers,0,tt0333528,17797711,-,-,17797711,100,2002
153,154,The Last Kiss,0,tt0265930,17720347,1048950,5.9,16671397,94.1,2002
154,155,Frailty,11000000,tt0264616,17423030,13110448,75.2,4312582,24.8,2002
155,156,The Importance of Being Earnest,0,tt0278500,17290970,8384929,48.5,8906041,51.5,2002
156,157,Kung Pow Enter the Fist,10000000,tt0240468,16994625,16037962,94.4,956663,5.6,2002
157,158,Dead Weight,0,tt0283957,16987957,-,-,16987957,100,2002
158,159,Life or Something Like It,40000000,tt0282687,16872671,14448589,85.6,2424082,14.4,2002
159,160,The Good Girl,8000000,tt0279113,16856124,14018296,83.2,2837828,16.8,2002
160,161,Femme Fatale,0,tt0280665,16838910,6630252,39.4,10208658,60.6,2002
161,162,They,17000000,tt0283632,16446271,12840842,78.1,3605429,21.9,2002
162,163,The Powerpuff Girls Movie,11000000,tt0289408,16426471,11412414,69.5,5014057,30.5,2002
163,164,The Magdalene Sisters,0,tt0318411,16373112,306989,1.9,16066123,98.1,2002
164,165,The Emperors Club,12500000,tt0283530,16318449,14118751,86.5,2199698,13.5,2002
165,166,Rabbit-Proof Fence,0,tt0252444,16217411,6199600,38.2,10017811,61.8,2002
166,167,Birthday Girl,0,tt0188453,16171098,5142576,31.8,11028522,68.2,2002
167,168,To Be and to Have,0,tt0318202,16063920,777129,4.8,15286791,95.2,2002
168,169,Doraemon Nobita and the Robot Kingdom,0,tt1147526,16053687,-,-,16053687,100,2002
169,170,Public Enemy,0,tt0306909,15897574,-,-,15897574,100,2002
170,171,Hey Arnold The Movie,3000000,tt0314166,15249308,13728902,90,1520406,10,2002
171,172,Boat Trip,20000000,tt0285462,15020293,8600126,57.3,6420167,42.7,2002
172,173,Undisputed,20000000,tt0281322,14946150,12764657,85.4,2181493,14.6,2002
173,174,Possession,0,tt0256276,14815898,10113733,68.3,4702165,31.7,2002
174,175,Hollywood Ending,0,tt0278823,14569744,4850753,33.3,9718991,66.7,2002
175,176,Stealing Harvard,0,tt0265808,14277032,14036406,98.3,240626,1.7,2002
176,177,Godzilla Against MechaGodzilla,0,tt0314111,14122958,-,-,14122958,100,2002
177,178,Idiots,0,tt0341476,13936317,-,-,13936317,100,2002
178,179,Dirty Pretty Things,0,tt0301199,13904766,8112414,58.3,5792352,41.7,2002
179,180,Juwanna Mann,0,tt0247444,13802599,13670733,99,131866,1,2002
180,181,Trapped,30000000,tt0280380,13414416,7073251,52.7,6341165,47.3,2002
181,182,Toei Spring Anime Fair,0,tt6423462,13107237,-,-,13107237,100,2002
182,183,Long Time Dead,0,tt0251806,13102295,-,-,13102295,100,2002
183,184,Knockaround Guys,0,tt0211465,12806614,11715637,91.5,1090977,8.5,2002
184,185,Narc,6500000,tt0272207,12633747,10465659,82.8,2168088,17.2,2002
185,186,The Other Side of the Bed,0,tt0301524,12630208,-,-,12630208,100,2002
186,187,Sorority Boys,12000000,tt0279781,12517488,10200032,81.5,2317456,18.5,2002
187,188,Nine Queens,0,tt0247586,12413888,1222889,9.9,11190999,90.1,2002
188,189,Abandon,25000000,tt0267248,12302219,10727683,87.2,1574536,12.8,2002
189,190,The Eye,0,tt0325655,12165016,512049,4.2,11652967,95.8,2002
190,191,2009 Lost Memories,0,tt0294252,12049825,-,-,12049825,100,2002
191,192,The Rules of Attraction,4000000,tt0292644,11819244,6532619,55.3,5286625,44.7,2002
192,193,Mohou-han,0,tt0335295,11702775,-,-,11702775,100,2002
193,194,The Order,0,tt0304711,11560806,7660806,66.3,3900000,33.7,2002
194,195,Adrenaline Rush The Science of Risk,0,tt0353164,11011932,10994028,99.8,17904,0.2,2002
195,196,Extreme Ops,0,tt0283160,10959475,4842259,44.2,6117216,55.8,2002
196,197,Champion,0,tt0325165,10569737,-,-,10569737,100,2002
197,198,Bibi Blocksberg,0,tt0321436,10325928,-,-,10325928,100,2002
198,199,Kamen Rider Ryuki Episode Final,0,tt0482364,10112538,-,-,10112538,100,2002
199,200,Pulse A Stomp Odyssey,0,tt0292631,10086514,10086514,100,-,-,2002
0,1,The Lord of the Rings The Return of the King,94000000,tt0167260,1140682011,377027325,33.1,763654686,66.9,2003
1,2,Finding Nemo,94000000,tt0266543,871014978,339714978,39,531300000,61,2003
2,3,The Matrix Reloaded,150000000,tt0234215,739412035,281576461,38.1,457835574,61.9,2003
3,4,Pirates of the Caribbean The Curse of the Black Pearl,140000000,tt0325980,654264015,305413918,46.7,348850097,53.3,2003
4,5,Bruce Almighty,81000000,tt0315327,484592874,242829261,50.1,241763613,49.9,2003
5,6,The Last Samurai,140000000,tt0325710,454627263,111127263,24.4,343500000,75.6,2003
6,7,Terminator 3 Rise of the Machines,200000000,tt0181852,433371112,150371112,34.7,283000000,65.3,2003
7,8,The Matrix Revolutions,150000000,tt0242653,427343298,139313948,32.6,288029350,67.4,2003
8,9,X2 X-Men United,110000000,tt0290334,407711549,214949694,52.7,192761855,47.3,2003
9,10,Bad Boys II,130000000,tt0172156,273339556,138608444,50.7,134731112,49.3,2003
10,11,Somethings Gotta Give,80000000,tt0337741,265328738,124728738,47,140600000,53,2003
11,12,Charlies Angels Full Throttle,120000000,tt0305357,259175788,100830111,38.9,158345677,61.1,2003
12,13,The Village,60000000,tt0368447,256697520,114197520,44.5,142500000,55.5,2003
13,14,Brother Bear,0,tt0328880,250397798,85336277,34.1,165061521,65.9,2003
14,15,Hulk,137000000,tt0286716,245285165,132177234,53.9,113107931,46.1,2003
15,16,Love Actually,40000000,tt0314331,244931766,59696144,24.4,185235622,75.6,2003
16,17,2 Fast 2 Furious,76000000,tt0322259,236350661,127154901,53.8,109195760,46.2,2003
17,18,American Wedding,55000000,tt0328828,232722935,104565114,44.9,128157821,55.1,2003
18,19,Scary Movie 3,48000000,tt0306047,220673217,110003217,49.8,110670000,50.2,2003
19,20,Elf,33000000,tt0319343,220443451,173398518,78.7,47044933,21.3,2003
20,21,Master and Commander The Far Side of the World,150000000,tt0311113,211622535,93927920,44.4,117694615,55.6,2003
21,22,S.W.A.T.,80000000,tt0257076,207725639,116934650,56.3,90790989,43.7,2003
22,23,Spy Kids 3 Game Over,38000000,tt0338459,197011982,111761982,56.7,85250000,43.3,2003
23,24,Anger Management,75000000,tt0305224,195745823,135645823,69.3,60100000,30.7,2003
24,25,Cheaper by the Dozen,40000000,tt0349205,190212113,138614544,72.9,51597569,27.1,2003
25,26,The Haunted Mansion,90000000,tt0338094,182290266,75847266,41.6,106443000,58.4,2003
26,27,Kill Bill Vol. 1,30000000,tt0266697,180899045,70099045,38.8,110800000,61.2,2003
27,28,The League of Extraordinary Gentlemen,78000000,tt0311429,179265204,66465204,37.1,112800000,62.9,2003
28,29,Daredevil,78000000,tt0287978,179179718,102543518,57.2,76636200,42.8,2003
29,30,How to Lose a Guy in 10 Days,0,tt0251127,177502387,105813373,59.6,71689014,40.4,2003
30,31,The Italian Job,60000000,tt0317740,176070171,106128601,60.3,69941570,39.7,2003
31,32,Cold Mountain,79000000,tt0159365,173013509,95636509,55.3,77377000,44.7,2003
32,33,Bringing Down the House,33000000,tt0305669,164729679,132716677,80.6,32013002,19.4,2003
33,34,Daddy Day Care,60000000,tt0317303,164433867,104297061,63.4,60136806,36.6,2003
34,35,Freaky Friday,20000000,tt0322330,160846332,110230332,68.5,50616000,31.5,2003
35,36,Johnny English,40000000,tt0274166,160466000,28082366,17.5,132383634,82.5,2003
36,37,Lara Croft Tomb Raider The Cradle of Life,95000000,tt0325703,160099222,65660196,41,94439026,59,2003
37,38,Mystic River,25000000,tt0327056,156595191,90135191,57.6,66460000,42.4,2003
38,39,Bayside Shakedown 2,0,tt0378475,155138312,-,-,155138312,100,2003
39,40,Seabiscuit,87000000,tt0329575,148336445,120277854,81.1,28058591,18.9,2003
40,41,Gothika,40000000,tt0348836,141591324,59694580,42.2,81896744,57.8,2003
41,42,Mona Lisa Smile,65000000,tt0304415,141337989,63860942,45.2,77477047,54.8,2003
42,43,The Jungle Book 2,20000000,tt0283426,135703599,47901582,35.3,87802017,64.7,2003
43,44,The Cat in the Hat,109000000,tt0312528,133960541,101149285,75.5,32811256,24.5,2003
44,45,School of Rock,35000000,tt0332379,131095614,81261177,62,49834437,38,2003
45,46,Legally Blonde 2 Red White  Blonde,45000000,tt0333780,124914842,90186328,72.2,34728514,27.8,2003
46,47,Big Fish,70000000,tt0319061,123218424,66809693,54.2,56408731,45.8,2003
47,48,Peter Pan,100000000,tt0316396,121975011,48462608,39.7,73512403,60.3,2003
48,49,Intolerable Cruelty,0,tt0138524,120801243,35327628,29.2,85473615,70.8,2003
49,50,Lost in Translation,4000000,tt0335266,118685453,44585453,37.6,74100000,62.4,2003
50,51,Paycheck,60000000,tt0338337,117248958,53790451,45.9,63458507,54.1,2003
51,52,Freddy vs. Jason,30000000,tt0329101,116632628,82622655,70.8,34009973,29.2,2003
52,53,The Texas Chainsaw Massacre,9500000,tt0324216,107071655,80571655,75.3,26500000,24.7,2003
53,54,Just Married,18000000,tt0305711,101564935,56127162,55.3,45437773,44.7,2003
54,55,The Recruit,0,tt0292506,101191884,52802140,52.2,48389744,47.8,2003
55,56,Once Upon a Time in Mexico,29000000,tt0285823,98096026,56359780,57.5,41736246,42.5,2003
56,57,Phone Booth,13000000,tt0183649,97837138,46566212,47.6,51270926,52.4,2003
57,58,Underworld,22000000,tt0320691,95708457,51970690,54.3,43737767,45.7,2003
58,59,Calendar Girls,10000000,tt0337909,93400759,31041759,33.2,62359000,66.8,2003
59,60,Final Destination 2,0,tt0309593,90941129,46961214,51.6,43979915,48.4,2003
60,61,Identity,28000000,tt0309698,90259536,52159536,57.8,38100000,42.2,2003
61,62,Kangaroo Jack,60000000,tt0257568,88929111,66934963,75.3,21994148,24.7,2003
62,63,Shanghai Knights,50000000,tt0300471,88323487,60476872,68.5,27846615,31.5,2003
63,64,Old School,24000000,tt0302886,87135520,75585093,86.7,11550427,13.3,2003
64,65,Tears of the Sun,75000000,tt0314353,86468162,43734876,50.6,42733286,49.4,2003
65,66,Sinbad Legend of the Seven Seas,60000000,tt0165982,80773077,26483452,32.8,54289625,67.2,2003
66,67,The Rundown,85000000,tt0327850,80657921,47726342,59.2,32931579,40.8,2003
67,68,Runaway Jury,60000000,tt0313542,80154140,49443628,61.7,30710512,38.3,2003
68,69,Good Bye Lenin,0,tt0301357,79316957,4064200,5.1,75252757,94.9,2003
69,70,Bad Santa,23000000,tt0307987,76488889,60060328,78.5,16428561,21.5,2003
70,71,Dreamcatcher,68000000,tt0285531,75715436,33715436,44.5,42000000,55.5,2003
71,72,The Core,60000000,tt0298814,73498611,31186896,42.4,42311715,57.6,2003
72,73,Holes,20000000,tt0311289,71406573,67406573,94.4,4000000,5.6,2003
73,74,Looney Tunes Back in Action,80000000,tt0318155,68514844,20991364,30.6,47523480,69.4,2003
74,75,Open Range,22000000,tt0316356,68296293,58331254,85.4,9965039,14.6,2003
75,76,Stuck on You,0,tt0338466,65784503,33832741,51.4,31951762,48.6,2003
76,77,Matchstick Men,0,tt0325805,65565672,36906460,56.3,28659212,43.7,2003
77,78,Taxi 3,1300000,tt0295721,65497208,497208,0.8,65000000,99.2,2003
78,79,Jeepers Creepers 2,17000000,tt0301470,63102666,35667218,56.5,27435448,43.5,2003
79,80,Piglets Big Movie,0,tt0323642,62870546,23103423,36.7,39767123,63.3,2003
80,81,Honey,18000000,tt0322589,62228395,30308417,48.7,31919978,51.3,2003
81,82,21 Grams,20000000,tt0315733,60427839,16290476,27,44137363,73,2003
82,83,Under the Tuscan Sun,18000000,tt0328589,58878723,43610723,74.1,15268000,25.9,2003
83,84,Agent Cody Banks,28000000,tt0313911,58795814,47938330,81.5,10857484,18.5,2003
84,85,Monster,8000000,tt0340855,58469210,34469210,59,24000000,41,2003
85,86,Cradle 2 the Grave,25000000,tt0306685,56489558,34712347,61.4,21777211,38.6,2003
86,87,The Lizzie McGuire Movie,17000000,tt0306841,55534455,42734455,77,12800000,23,2003
87,88,Out of Time,50000000,tt0313443,55495563,41088845,74,14406718,26,2003
88,89,Rugrats Go Wild,25000000,tt0337711,55250496,39402572,71.3,15847924,28.7,2003
89,90,Radio,35000000,tt0316465,53293628,52333738,98.2,959890,1.8,2003
90,91,Hollywood Homicide,75000000,tt0329717,51142659,30940691,60.5,20201968,39.5,2003
91,92,What a Girl Wants,25000000,tt0286788,50732139,36105433,71.2,14626706,28.8,2003
92,93,The Jungle Book 2 2003 Re-release,20000000,tt0283426,50600160,-,-,50600160,100,2003
93,94,National Security,0,tt0271668,50097949,36381186,72.6,13716763,27.4,2003
94,95,Secondhand Lions,30000000,tt0327137,48249017,42070939,87.2,6178078,12.8,2003
95,96,Darkness Falls,11000000,tt0282209,47488536,32551396,68.5,14937140,31.5,2003
96,97,Torque,40000000,tt0329691,46546197,21215059,45.6,25331138,54.4,2003
97,98,The Hunted,55000000,tt0269347,46061847,34244097,74.3,11817750,25.7,2003
98,99,Good Boy,18000000,tt0326900,45312217,37667746,83.1,7644471,16.9,2003
99,100,Uptown Girls,20000000,tt0263757,44617342,37182494,83.3,7434848,16.7,2003
100,101,A Man Apart,36000000,tt0266465,44350926,26736098,60.3,17614828,39.7,2003
101,102,Timeline,80000000,tt0300556,43935763,19481943,44.3,24453820,55.7,2003
102,103,Basic,0,tt0264395,42792561,26793311,62.6,15999250,37.4,2003
103,104,Whale Rider,3500000,tt0298228,41062976,20779666,50.6,20283310,49.4,2003
104,105,Down with Love,0,tt0309530,39468111,20305251,51.4,19162860,48.6,2003
105,106,Dumb and Dumberer When Harry Met Lloyd,19000000,tt0329028,39267515,26276465,66.9,12991050,33.1,2003
106,107,The Life of David Gale,38000000,tt0289992,38955598,19955598,51.2,19000000,48.8,2003
107,108,Head of State,35200000,tt0325537,38620484,38125247,98.7,495237,1.3,2003
108,109,The Missing,0,tt0338188,38364277,27011180,70.4,11353097,29.6,2003
109,110,Bulletproof Monk,52000000,tt0245803,37713879,23358708,61.9,14355171,38.1,2003
110,111,Malibus Most Wanted,15000000,tt0328099,34622504,34432201,99.5,190303,0.5,2003
111,112,The Medallion,0,tt0288045,34268701,22219192,64.8,12049509,35.2,2003
112,113,The Fighting Temptations,30000000,tt0191133,33972062,30250745,89,3721317,11,2003
113,114,Pokmon Jirachi - Wish Maker,0,tt0420076,33393751,-,-,33393751,100,2003
114,115,Girl with a Pearl Earring,0,tt0335119,33030115,11670971,35.3,21359144,64.7,2003
115,116,Suddenly Paradise,0,tt0392591,31679869,-,-,31679869,100,2003
116,117,The Blind Swordsman Zatoichi,0,tt0363226,31167430,-,-,31167430,100,2003
117,118,Cabin Fever,1500000,tt0303816,30553394,21158188,69.2,9395206,30.8,2003
118,119,Laws of Attraction,32000000,tt0323033,30031874,17871255,59.5,12160619,40.5,2003
119,120,Luther,30000000,tt0309820,29413900,5791328,19.7,23622572,80.3,2003
120,121,Bugs,0,tt0337587,29388999,19063544,64.9,10325455,35.1,2003
121,122,Cold Creek Manor,0,tt0331468,29119434,21386011,73.4,7733423,26.6,2003
122,123,Wrong Turn,12600000,tt0295700,28650575,15418790,53.8,13231785,46.2,2003
123,124,Ruby  Quentin,0,tt0310203,27720972,312824,1.1,27408148,98.9,2003
124,125,The In-Laws,0,tt0314786,26891849,20453431,76.1,6438418,23.9,2003
125,126,In America,0,tt0298845,25382911,15539656,61.2,9843255,38.8,2003
126,127,The Miracle of Bern,0,tt0326429,24816394,-,-,24816394,100,2003
127,128,Detective Conan Crossroad in the Ancient Capital,0,tt1133935,24342320,-,-,24342320,100,2003
128,129,Mortadelo  Filemon The Big Adventure,0,tt0314121,23920411,-,-,23920411,100,2003
129,130,Dickie Roberts Former Child Star,17000000,tt0325258,23769505,22738671,95.7,1030834,4.3,2003
130,131,In the Cut,0,tt0199626,23726793,4750602,20,18976191,80,2003
131,132,Biker Boyz,24000000,tt0326769,23510621,22076772,93.9,1433849,6.1,2003
132,133,Yomigaeri,0,tt0386130,23259542,-,-,23259542,100,2003
133,134,Confidence,15000000,tt0310910,23014206,12251640,53.2,10762566,46.8,2003
134,135,The Human Stain,30000000,tt0308383,22954068,5381908,23.4,17572160,76.6,2003
135,136,Swimming Pool,0,tt0324133,22441497,10130108,45.1,12311389,54.9,2003
136,137,Chouchou,0,tt0328955,22288364,-,-,22288364,100,2003
137,138,Ghosts of the Abyss,0,tt0297144,22141539,17040871,77,5100668,23,2003
138,139,Love Dont Cost a Thing,0,tt0337592,21964072,21924226,99.8,39846,0.2,2003
139,140,The Barbarian Invasions 2003 Re-release,0,tt0338135,21815430,3435749,15.7,18379681,84.3,2003
140,141,Doraemon Nobita and the Wind Wizard,0,tt0473474,20428491,-,-,20428491,100,2003
141,142,Ong-Bak The Thai Warrior,0,tt0368909,20235426,4563167,22.6,15672259,77.4,2003
142,143,View from the Top,0,tt0264150,19526014,15614000,80,3912014,20,2003
143,144,Duplex,40000000,tt0266489,19322135,9692135,50.2,9630000,49.8,2003
144,145,Deep Blue,0,tt0365109,19288261,132261,0.7,19156000,99.3,2003
145,146,A Mighty Wind,0,tt0310281,18750246,17781006,94.8,969240,5.2,2003
146,147,My Bosss Daughter,14000000,tt0270980,18191005,15550605,85.5,2640400,14.5,2003
147,148,My Tutor Friend,0,tt0348591,17896209,-,-,17896209,100,2003
148,149,The New World,0,tt0402399,17823920,-,-,17823920,100,2003
149,150,Deliver Us from Eva,0,tt0301181,17573594,17573594,100,-,-,2003
150,151,A Guy Thing,20000000,tt0295289,17432163,15545431,89.2,1886732,10.8,2003
151,152,Would I Lie to You 2,0,tt0214289,17317084,-,-,17317084,100,2003
152,153,House of 1000 Corpses,7000000,tt0251736,16829545,12634962,75.1,4194583,24.9,2003
153,154,House of Sand and Fog,16500000,tt0315983,16763804,13040288,77.8,3723516,22.2,2003
154,155,Dogville,10000000,tt0276919,16680836,1535286,9.2,15145550,90.8,2003
155,156,Facing Windows,0,tt0352343,15530077,543354,3.5,14986723,96.5,2003
156,157,Zelary,0,tt0288330,15461305,330033,2.1,15131272,97.9,2003
157,158,Alex  Emma,30000000,tt0318283,15368897,14218698,92.5,1150199,7.5,2003
158,159,The Dreamers,15000000,tt0309987,15121165,2532228,16.7,12588937,83.3,2003
159,160,Oldboy,0,tt0364569,14980005,707481,4.7,14272524,95.3,2003
160,161,Battle Royale II,0,tt0338763,14899584,-,-,14899584,100,2003
161,162,One Piece Dead End Adventure,0,tt1006926,14817006,-,-,14817006,100,2003
162,163,The Triplets of Belleville,0,tt0286244,14776760,7007149,47.4,7769611,52.6,2003
163,164,Together with You,0,tt0332639,14687167,1151941,7.8,13535226,92.2,2003
164,165,How to Deal,16000000,tt0319524,14390329,14195227,98.6,195102,1.4,2003
165,166,Football Days,0,tt0377834,14117202,-,-,14117202,100,2003
166,167,Touching the Void,0,tt0379557,13885802,4593598,33.1,9292204,66.9,2003
167,168,House of the Dead,12000000,tt0317676,13818181,10249719,74.2,3568462,25.8,2003
168,169,Anything Else,18000000,tt0313792,13585075,3212310,23.6,10372765,76.4,2003
169,170,Kal Ho Naa Ho,0,tt0347304,13200241,1991922,15.1,11208319,84.9,2003
170,171,The Barbarian Invasions,0,tt0338135,13065317,5109226,39.1,7956091,60.9,2003
171,172,Onmyoji 2,0,tt0383543,13022862,-,-,13022862,100,2003
172,173,The Divorce,0,tt0306734,12991996,9081057,69.9,3910939,30.1,2003
173,174,Gods and Generals,56000000,tt0279111,12923936,12882934,99.7,41002,0.3,2003
174,175,Remember Me My Love,0,tt0323807,12671306,227986,1.8,12443320,98.2,2003
175,176,Chasing Papi,0,tt0323572,12661189,6130049,48.4,6531140,51.6,2003
176,177,Winged Migration 2003 Re-release,0,tt0301727,12634963,10764402,85.2,1870561,14.8,2003
177,178,Seducing Doctor Lewis,0,tt0366532,12504038,9354342,74.8,3149696,25.2,2003
178,179,Monsieur Ibrahim,0,tt0329388,12364836,2823890,22.8,9540946,77.2,2003
179,180,Koi... Mil Gaya,0,tt0254481,12168232,671372,5.5,11496860,94.5,2003
180,181,Dark Blue,15000000,tt0279331,12150301,9250301,76.1,2900000,23.9,2003
181,182,Beyond Borders,35000000,tt0294357,11705002,4430101,37.8,7274901,62.2,2003
182,183,The Dope,0,tt0343426,11289473,-,-,11289473,100,2003
183,184,Kamen Rider 555 Paradise Lost,0,tt2139913,11067556,-,-,11067556,100,2003
184,185,Godzilla Tokyo S.O.S.,0,tt0366526,10724345,-,-,10724345,100,2003
185,186,The Cooler,0,tt0318374,10464788,8291572,79.2,2173216,20.8,2003
186,187,A Touch of Spice,0,tt0378897,10395779,-,-,10395779,100,2003
187,188,Thirteen,2000000,tt0328538,10128960,4601043,45.4,5527917,54.6,2003
188,189,Kisarazu Cats Eye Nihon Series,0,tt0807715,10029866,-,-,10029866,100,2003
189,190,Elephant,0,tt0363589,10012022,1266955,12.7,8745067,87.3,2003
190,191,Shin Chan The Adult Empire Strikes Back,0,tt0831848,9851449,-,-,9851449,100,2003
191,192,My Life Without Me,0,tt0314412,9726954,400948,4.1,9326006,95.9,2003
192,193,The Young Black Stallion,0,tt0318850,9638389,6751389,70,2887000,30,2003
193,194,Married for 7 Years,0,tt0339525,9545175,-,-,9545175,100,2003
194,195,Veronica Guerin,17000000,tt0312549,9439660,1571504,16.6,7868156,83.4,2003
195,196,The Flying Classroom,0,tt0311141,9378807,-,-,9378807,100,2003
196,197,Spring Summer Fall Winter... and Spring,0,tt0374546,8944914,2380788,26.6,6564126,73.4,2003
197,198,Aprs Vous,0,tt0344604,8852763,830292,9.4,8022471,90.6,2003
198,199,18 Years Later,0,tt0271337,8785730,25611,0.3,8760119,99.7,2003
199,200,Le coeur des hommes,0,tt0349225,8755325,-,-,8755325,100,2003
0,1,Shrek 2,150000000,tt0298148,928760770,441226247,47.5,487534523,52.5,2004
1,2,Harry Potter and the Prisoner of Azkaban,130000000,tt0304141,795634069,249541069,31.4,546093000,68.6,2004
2,3,Spider-Man 2,200000000,tt0316654,788618317,373585825,47.4,415032492,52.6,2004
3,4,The Incredibles,92000000,tt0317705,631442092,261441092,41.4,370001000,58.6,2004
4,5,The Passion of the Christ,30000000,tt0335345,611486736,370274604,60.6,241212132,39.4,2004
5,6,The Day After Tomorrow,125000000,tt0319262,552639571,186740799,33.8,365898772,66.2,2004
6,7,Meet the Fockers,80000000,tt0290002,522657936,279261160,53.4,243396776,46.6,2004
7,8,Troy,175000000,tt0332452,497409852,133378256,26.8,364031596,73.2,2004
8,9,Shark Tale,75000000,tt0307453,374583879,160861908,42.9,213721971,57.1,2004
9,10,Oceans Twelve,110000000,tt0349903,362744280,125544280,34.6,237200000,65.4,2004
10,11,I Robot,120000000,tt0343818,353133898,144801023,41,208332875,59,2004
11,12,National Treasure,100000000,tt0368891,347512318,173008894,49.8,174503424,50.2,2004
12,13,Van Helsing,160000000,tt0338526,300157638,120177084,40,179980554,60,2004
13,14,The Bourne Supremacy,75000000,tt0372183,290633422,176241941,60.6,114391481,39.4,2004
14,15,The Polar Express,165000000,tt0338348,286000505,162775358,56.9,123225147,43.1,2004
15,16,Bridget Jones The Edge of Reason,40000000,tt0317198,265126918,40226215,15.2,224900703,84.8,2004
16,17,Howls Moving Castle,0,tt0347149,235347345,4711096,2,230636249,98,2004
17,18,Fahrenheit 911,6000000,tt0361596,222446882,119194771,53.6,103252111,46.4,2004
18,19,Collateral,65000000,tt0369339,220239925,101005703,45.9,119234222,54.1,2004
19,20,The Terminal,60000000,tt0362227,218685607,77872883,35.6,140812724,64.4,2004
20,21,Million Dollar Baby,30000000,tt0405159,216763646,100492203,46.4,116271443,53.6,2004
21,22,The Aviator,110000000,tt0338751,213719942,102610330,48,111109612,52,2004
22,23,A Series of Unfortunate Events,140000000,tt0339291,211468235,118634549,56.1,92833686,43.9,2004
23,24,King Arthur,120000000,tt0349683,203567857,51882244,25.5,151685613,74.5,2004
24,25,Garfield,50000000,tt0356634,203172417,75369589,37.1,127802828,62.9,2004
25,26,50 First Dates,75000000,tt0343660,198413428,120908074,60.9,77505354,39.1,2004
26,27,The Grudge,10000000,tt0391198,187281115,110359362,58.9,76921753,41.1,2004
27,28,Scooby-Doo 2 Monsters Unleashed,0,tt0331632,181216833,84216833,46.5,97000000,53.5,2004
28,29,Along Came Polly,42000000,tt0343135,178311729,88097164,49.4,90214565,50.6,2004
29,30,Alien vs. Predator,60000000,tt0370263,177427090,80282231,45.2,97144859,54.8,2004
